5935,"Fiesta #64- Market and Seafood",78745,"11/08/2011 08:00 AM +0000",97,"5510 IH
AUSTIN, TEXAS 78745
",30.206984921,-97.7970109301
5936,"Fiesta Mart #25 Bakery/Taqueria",78722,"09/03/2009 07:00 AM +0000",73,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5937,"Fiesta Mart #25 Bakery/Taqueria",78722,"03/25/2010 07:00 AM +0000",89,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5938,"Fiesta Mart #25 Bakery/Taqueria",78722,"08/27/2010 07:00 AM +0000",93,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5939,"Fiesta Mart #25 Bakery/Taqueria",78722,"01/12/2011 08:00 AM +0000",78,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5940,"Fiesta Mart #25 Bakery/Taqueria",78722,"06/22/2011 07:00 AM +0000",86,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5941,"Fiesta Mart #25 Bakery/Taqueria",78722,"08/25/2011 07:00 AM +0000",96,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5942,"Fiesta Mart #25 Groc/Meat Mkt",78722,"11/09/2009 08:00 AM +0000",90,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5943,"Fiesta Mart #25 Groc/Meat Mkt",78722,"03/25/2010 07:00 AM +0000",96,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5944,"Fiesta Mart #25 Groc/Meat Mkt",78722,"08/27/2010 07:00 AM +0000",94,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5945,"Fiesta Mart #25 Groc/Meat Mkt",78722,"01/12/2011 08:00 AM +0000",96,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5946,"Fiesta Mart #25 Groc/Meat Mkt",78722,"06/22/2011 07:00 AM +0000",88,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5947,"Fiesta Mart #25 Groc/Meat Mkt",78722,"08/25/2011 07:00 AM +0000",83,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5948,"Fiesta Mart #25 Seafood & Deli",78722,"01/26/2009 08:00 AM +0000",92,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5949,"Fiesta Mart #25 Seafood & Deli",78722,"09/03/2009 07:00 AM +0000",79,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5950,"Fiesta Mart #25 Seafood & Deli",78722,"03/25/2010 07:00 AM +0000",95,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5951,"Fiesta Mart #25 Seafood & Deli",78722,"05/20/2010 07:00 AM +0000",87,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5952,"Fiesta Mart #25 Seafood & Deli",78722,"08/27/2010 07:00 AM +0000",94,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5953,"Fiesta Mart #25 Seafood & Deli",78722,"01/12/2011 08:00 AM +0000",84,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5954,"Fiesta Mart #25 Seafood & Deli",78722,"06/22/2011 07:00 AM +0000",83,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5955,"Fiesta Mart #25 Seafood & Deli",78722,"08/25/2011 07:00 AM +0000",95,"3909 IH
AUSTIN, TEXAS 78722
",30.2896430987,-97.7154432038
5956,"Fiesta Mart #64",78745,"02/24/2009 08:00 AM +0000",91,"5510 IH
AUSTIN, TEXAS 78745
",30.206984921,-97.7970109301
5957,"Fiesta Mart #64",78745,"11/20/2009 08:00 AM +0000",100,"5510 IH
AUSTIN, TEXAS 78745
",30.206984921,-97.7970109301
5958,"Fiesta Mart #64",78745,"10/25/2010 07:00 AM +0000",88,"5510 IH
AUSTIN, TEXAS 78745
",30.206984921,-97.7970109301
5959,"Fiesta Mart #64",78745,"04/12/2011 07:00 AM +0000",84,"5510 IH
AUSTIN, TEXAS 78745
",30.206984921,-97.7970109301
5960,"Fiesta Mart #64",78745,"10/12/2011 07:00 AM +0000",84,"5510 IH
AUSTIN, TEXAS 78745
",30.206984921,-97.7970109301
5961,"Fiesta Mart - Convenience/Gas #64",78745,"05/20/2009 07:00 AM +0000",94,"5510 IH
AUSTIN, TEXAS 78745
",30.206984921,-97.7970109301
5962,"Fiesta Mart - Convenience/Gas #64",78745,"11/25/2009 08:00 AM +0000",95,"5510 IH
AUSTIN, TEXAS 78745
",30.206984921,-97.7970109301
5963,"Fiesta Mart - Convenience/Gas #64",78745,"07/29/2010 07:00 AM +0000",89,"5510 IH
AUSTIN, TEXAS 78745
",30.206984921,-97.7970109301
5964,"Fiesta Mart - Convenience/Gas #64",78745,"02/16/2011 08:00 AM +0000",89,"5510 IH
AUSTIN, TEXAS 78745
",30.206984921,-97.7970109301
5965,"Fiesta Mart - Convenience/Gas #64",78745,"08/19/2011 07:00 AM +0000",89,"5510 IH
AUSTIN, TEXAS 78745
",30.206984921,-97.7970109301
5966,"Filipino Asian Mart",78748,"04/28/2011 07:00 AM +0000",93,"615 SLAUGHTER LN
AUSTIN, TEXAS 78748
",30.1728591598,-97.8000810503
5967,"Filipino Asian Mart",78748,"11/08/2011 08:00 AM +0000",92,"615 SLAUGHTER LN
AUSTIN, TEXAS 78748
",30.1728591598,-97.8000810503
5968,"Fino Restaurant",78705,"04/29/2009 07:00 AM +0000",78,"2905 SAN GABRIEL ST
AUSTIN, TEXAS 78705
",30.2981796846,-97.7475066844
5969,"Fino Restaurant",78705,"10/28/2009 07:00 AM +0000",88,"2905 SAN GABRIEL ST
AUSTIN, TEXAS 78705
",30.2981796846,-97.7475066844
5970,"Fino Restaurant",78705,"06/08/2010 07:00 AM +0000",93,"2905 SAN GABRIEL ST
AUSTIN, TEXAS 78705
",30.2981796846,-97.7475066844
5971,"Fino Restaurant",78705,"02/28/2011 08:00 AM +0000",91,"2905 SAN GABRIEL ST
AUSTIN, TEXAS 78705
",30.2981796846,-97.7475066844
5972,"Fino Restaurant",78705,"10/12/2011 07:00 AM +0000",88,"2905 SAN GABRIEL ST
AUSTIN, TEXAS 78705
",30.2981796846,-97.7475066844
5973,"Fion Wine Pub",78732,"08/18/2011 07:00 AM +0000",83,"2900 QUINLAN PARK RD
AUSTIN, TEXAS 78732
",30.3683765696,-97.8936071448
5974,"Fire Bowl Cafe",78759,"01/21/2009 08:00 AM +0000",97,"9828 GREAT HILLS TRL
AUSTIN, TEXAS 78759
",30.3942272773,-97.7482711081
5975,"Fire Bowl Cafe",78759,"11/19/2009 08:00 AM +0000",83,"9828 GREAT HILLS TRL
AUSTIN, TEXAS 78759
",30.3942272773,-97.7482711081
5976,"Fire Bowl Cafe",78759,"07/14/2010 07:00 AM +0000",84,"9828 GREAT HILLS TRL
AUSTIN, TEXAS 78759
",30.3942272773,-97.7482711081
5977,"Fire Bowl Cafe",78759,"02/15/2011 08:00 AM +0000",94,"9828 GREAT HILLS TRL
AUSTIN, TEXAS 78759
",30.3942272773,-97.7482711081
5978,"Fire Bowl Cafe",78759,"08/17/2011 07:00 AM +0000",88,"9828 GREAT HILLS TRL
AUSTIN, TEXAS 78759
",30.3942272773,-97.7482711081
5979,"Firehouse Lounge",78701,"01/22/2009 08:00 AM +0000",94,"605 BRAZOS ST
AUSTIN, TEXAS 78701
",30.2682412542,-97.7412653895
5980,"Firehouse Lounge",78701,"11/12/2009 08:00 AM +0000",97,"605 BRAZOS ST
AUSTIN, TEXAS 78701
",30.2682412542,-97.7412653895
5981,"Firehouse Lounge",78701,"01/21/2011 08:00 AM +0000",97,"605 BRAZOS ST
AUSTIN, TEXAS 78701
",30.2682412542,-97.7412653895
5982,"Firehouse Lounge",78701,"10/13/2011 07:00 AM +0000",91,"605 BRAZOS ST
AUSTIN, TEXAS 78701
",30.2682412542,-97.7412653895
5983,"Firehouse Subs",78758,"12/23/2008 08:00 AM +0000",97,"11101 BURNET RD
AUSTIN, TEXAS 78758
",30.3953518734,-97.7203744754
5984,"Firehouse Subs",78749,"03/20/2009 07:00 AM +0000",94,"4301 WILLIAM CANNON DR
AUSTIN, TEXAS 78749
",30.2222409324,-97.8389587416
5985,"Firehouse Subs",78758,"05/14/2009 07:00 AM +0000",92,"11101 BURNET RD
AUSTIN, TEXAS 78758
",30.3953518734,-97.7203744754
5986,"Firehouse Subs",78729,"09/28/2009 07:00 AM +0000",90,"7318 MC NEIL DR
AUSTIN, TEXAS 78729
",30.4350924703,-97.7673277419
5987,"Firehouse Subs",78749,"10/27/2009 07:00 AM +0000",86,"4301 WILLIAM CANNON DR
AUSTIN, TEXAS 78749
",30.2222409324,-97.8389587416
5988,"Firehouse Subs",78758,"11/25/2009 08:00 AM +0000",91,"11101 BURNET RD
AUSTIN, TEXAS 78758
",30.3953518734,-97.7203744754
5989,"Firehouse Subs",78729,"03/29/2010 07:00 AM +0000",84,"7318 MC NEIL DR
AUSTIN, TEXAS 78729
",30.4350924703,-97.7673277419
5990,"Firehouse Subs",78749,"04/13/2010 07:00 AM +0000",94,"4301 WILLIAM CANNON DR
AUSTIN, TEXAS 78749
",30.2222409324,-97.8389587416
5991,"Firehouse Subs",78758,"06/02/2010 07:00 AM +0000",88,"11101 BURNET RD
AUSTIN, TEXAS 78758
",30.3953518734,-97.7203744754
5992,"Firehouse Subs",78749,"10/08/2010 07:00 AM +0000",94,"4301 WILLIAM CANNON DR
AUSTIN, TEXAS 78749
",30.2222409324,-97.8389587416
5993,"Firehouse Subs",78729,"10/13/2010 07:00 AM +0000",89,"7318 MC NEIL DR
AUSTIN, TEXAS 78729
",30.4350924703,-97.7673277419
5994,"Firehouse Subs",78758,"12/13/2010 08:00 AM +0000",92,"11101 BURNET RD
AUSTIN, TEXAS 78758
",30.3953518734,-97.7203744754
5995,"Firehouse Subs",78749,"04/13/2011 07:00 AM +0000",94,"4301 WILLIAM CANNON DR
AUSTIN, TEXAS 78749
",30.2222409324,-97.8389587416
5996,"Firehouse Subs",78758,"06/29/2011 07:00 AM +0000",87,"11101 BURNET RD
AUSTIN, TEXAS 78758
",30.3953518734,-97.7203744754
5997,"Firehouse Subs",78729,"07/07/2011 07:00 AM +0000",81,"7318 MC NEIL DR
AUSTIN, TEXAS 78729
",30.4350924703,-97.7673277419
5998,"Firehouse Subs",78749,"10/18/2011 07:00 AM +0000",85,"4301 WILLIAM CANNON DR
AUSTIN, TEXAS 78749
",30.2222409324,-97.8389587416
5999,"First Chinese BBQ",78753,"05/15/2009 07:00 AM +0000",77,"10901 LAMAR BLVD
AUSTIN, TEXAS 78753
",30.3784801486,-97.6883312949
6000,"First Chinese BBQ",78753,"11/18/2009 08:00 AM +0000",87,"10901 LAMAR BLVD
AUSTIN, TEXAS 78753
",30.3784801486,-97.6883312949
6001,"First Chinese BBQ",78753,"08/30/2010 07:00 AM +0000",70,"10901 LAMAR BLVD
AUSTIN, TEXAS 78753
",30.3784801486,-97.6883312949
6002,"First Chinese BBQ",78753,"01/27/2011 08:00 AM +0000",71,"10901 LAMAR BLVD
AUSTIN, TEXAS 78753
",30.3784801486,-97.6883312949
6003,"First Chinese BBQ",78753,"07/28/2011 07:00 AM +0000",77,"10901 LAMAR BLVD
AUSTIN, TEXAS 78753
",30.3784801486,-97.6883312949
6004,"First Class CDC",78748,"02/19/2009 08:00 AM +0000",96,"2505 LARK GLEN LN
AUSTIN, TEXAS 78748
",30.1562305061,-97.843079729
6005,"First Class CDC",78748,"10/15/2009 07:00 AM +0000",100,"2505 LARK GLEN LN
AUSTIN, TEXAS 78748
",30.1562305061,-97.843079729
6006,"First Class CDC",78748,"03/31/2010 07:00 AM +0000",100,"2505 LARK GLEN LN
AUSTIN, TEXAS 78748
",30.1562305061,-97.843079729
6007,"First Class CDC",78748,"09/07/2010 07:00 AM +0000",100,"2505 LARK GLEN LN
AUSTIN, TEXAS 78748
",30.1562305061,-97.843079729
6008,"First Class CDC",78748,"03/15/2011 07:00 AM +0000",100,"2505 LARK GLEN LN
AUSTIN, TEXAS 78748
",30.1562305061,-97.843079729
6009,"First Class CDC",78748,"06/15/2011 07:00 AM +0000",100,"2505 LARK GLEN LN
AUSTIN, TEXAS 78748
",30.1562305061,-97.843079729
6010,"First English Lutheran Child",78705,"01/12/2009 08:00 AM +0000",96,"3001 WHITIS AVE
AUSTIN, TEXAS 78705
",30.2957155422,-97.739080037
6011,"First English Lutheran Child",78705,"07/16/2009 07:00 AM +0000",89,"3001 WHITIS AVE
AUSTIN, TEXAS 78705
",30.2957155422,-97.739080037
6012,"First English Lutheran Child",78705,"01/19/2010 08:00 AM +0000",96,"3001 WHITIS AVE
AUSTIN, TEXAS 78705
",30.2957155422,-97.739080037
6013,"First English Lutheran Child",78705,"07/26/2010 07:00 AM +0000",97,"3001 WHITIS AVE
AUSTIN, TEXAS 78705
",30.2957155422,-97.739080037
6014,"First English Lutheran Child",78705,"03/01/2011 08:00 AM +0000",100,"3001 WHITIS AVE
AUSTIN, TEXAS 78705
",30.2957155422,-97.739080037
6015,"First English Lutheran Child",78705,"08/23/2011 07:00 AM +0000",97,"3001 WHITIS AVE
AUSTIN, TEXAS 78705
",30.2957155422,-97.739080037
6016,"First Evangelical Free Church",78749,"07/12/2011 07:00 AM +0000",100,"4220 MONTEREY OAKS BLVD
AUSTIN, TEXAS 78749
",30.2287700104,-97.8337246874
6017,"First Stop Food Store",78704,"03/02/2009 08:00 AM +0000",87,"1017 BARTON SPRINGS RD
AUSTIN, TEXAS 78704
",30.2602013153,-97.7553577657
6018,"First Stop Food Store",78704,"09/11/2009 07:00 AM +0000",85,"1017 BARTON SPRINGS RD
AUSTIN, TEXAS 78704
",30.2602013153,-97.7553577657
6019,"First Stop Food Store",78704,"03/24/2010 07:00 AM +0000",82,"1017 BARTON SPRINGS RD
AUSTIN, TEXAS 78704
",30.2602013153,-97.7553577657
6020,"First Stop Food Store",78704,"12/28/2010 08:00 AM +0000",87,"1017 BARTON SPRINGS RD
AUSTIN, TEXAS 78704
",30.2602013153,-97.7553577657
6021,"First Stop Food Store",78704,"06/28/2011 07:00 AM +0000",90,"1017 BARTON SPRINGS RD
AUSTIN, TEXAS 78704
",30.2602013153,-97.7553577657
6022,"First Stop Food Store #2",78759,"07/02/2009 07:00 AM +0000",90,"11655 RESEARCH BLVD
AUSTIN, TEXAS 78759
",30.4178884399,-97.7462116607
6023,"First Stop Food Store #2",78759,"12/29/2009 08:00 AM +0000",93,"11655 RESEARCH BLVD
AUSTIN, TEXAS 78759
",30.4178884399,-97.7462116607
6024,"First Stop Food Store #2",78759,"06/30/2010 07:00 AM +0000",93,"11655 RESEARCH BLVD
AUSTIN, TEXAS 78759
",30.4178884399,-97.7462116607
6025,"First Stop Food Store #2",78759,"01/20/2011 08:00 AM +0000",97,"11655 RESEARCH BLVD
AUSTIN, TEXAS 78759
",30.4178884399,-97.7462116607
6026,"First Stop Food Store #2",78759,"06/23/2011 07:00 AM +0000",97,"11655 RESEARCH BLVD
AUSTIN, TEXAS 78759
",30.4178884399,-97.7462116607
6027,"First Wok",78745,"01/09/2009 08:00 AM +0000",71,"603 STASSNEY LN
AUSTIN, TEXAS 78745
",30.207770841,-97.7802509995
6028,"First Wok",78745,"09/23/2009 07:00 AM +0000",73,"603 STASSNEY LN
AUSTIN, TEXAS 78745
",30.207770841,-97.7802509995
6029,"First Wok",78745,"07/13/2010 07:00 AM +0000",79,"603 STASSNEY LN
AUSTIN, TEXAS 78745
",30.207770841,-97.7802509995
6030,"First Wok",78745,"02/14/2011 08:00 AM +0000",77,"603 STASSNEY LN
AUSTIN, TEXAS 78745
",30.207770841,-97.7802509995
6031,"First Wok",78745,"08/16/2011 07:00 AM +0000",78,"603 STASSNEY LN
AUSTIN, TEXAS 78745
",30.207770841,-97.7802509995
6032,"Fish Daddy's",78660,"10/13/2009 07:00 AM +0000",78,"15119 IH
AUSTIN, TEXAS 78660
",30.4439828317,-97.5989505955
6033,"Fish Daddy's",78660,"05/17/2010 07:00 AM +0000",82,"15119 IH
AUSTIN, TEXAS 78660
",30.4439828317,-97.5989505955
6034,"Fish Daddy's",78660,"12/01/2010 08:00 AM +0000",86,"15119 IH
AUSTIN, TEXAS 78660
",30.4439828317,-97.5989505955
6035,"Fish Daddy's",78660,"06/14/2011 07:00 AM +0000",93,"15119 IH
AUSTIN, TEXAS 78660
",30.4439828317,-97.5989505955
6036,"Five Guys Burgers & Fries",78749,"12/17/2010 08:00 AM +0000",96,"4301 WILLIAM CANNON DR
AUSTIN, TEXAS 78749
",30.2222409324,-97.8389587416
6037,"Five Guys Burgers & Fries",78749,"06/16/2011 07:00 AM +0000",95,"4301 WILLIAM CANNON DR
AUSTIN, TEXAS 78749
",30.2222409324,-97.8389587416
6038,"Five Guys Burgers and Fries",78705,"07/20/2009 07:00 AM +0000",100,"3208 GUADALUPE ST
AUSTIN, TEXAS 78705
",30.299789471,-97.7400423116
6039,"Five Guys Burgers and Fries",78705,"04/20/2010 07:00 AM +0000",95,"3208 GUADALUPE ST
AUSTIN, TEXAS 78705
",30.299789471,-97.7400423116
6040,"Five Guys Burgers and Fries",78705,"12/29/2010 08:00 AM +0000",97,"3208 GUADALUPE ST
AUSTIN, TEXAS 78705
",30.299789471,-97.7400423116
6041,"Five Guys Burgers and Fries",78705,"06/21/2011 07:00 AM +0000",100,"3208 GUADALUPE ST
AUSTIN, TEXAS 78705
",30.299789471,-97.7400423116
6042,"Flacos Cafe",78704,"04/29/2009 07:00 AM +0000",84,"3632 CONGRESS AVE
AUSTIN, TEXAS 78704
",30.2271604118,-97.7616796076
6043,"Flacos Cafe",78704,"12/03/2010 08:00 AM +0000",73,"3632 CONGRESS AVE
AUSTIN, TEXAS 78704
",30.2271604118,-97.7616796076
6044,"Flacos Cafe",78704,"06/07/2011 07:00 AM +0000",85,"3632 CONGRESS AVE
AUSTIN, TEXAS 78704
",30.2271604118,-97.7616796076
6045,"Flamingo Cantina",78701,"03/20/2009 07:00 AM +0000",97,"515 6TH ST
AUSTIN, TEXAS 78701
",30.2666134814,-97.7376681014
6046,"Flamingo Cantina",78701,"02/25/2010 08:00 AM +0000",97,"515 6TH ST
AUSTIN, TEXAS 78701
",30.2666134814,-97.7376681014
6047,"Flamingo Cantina",78701,"09/09/2010 07:00 AM +0000",93,"515 6TH ST
AUSTIN, TEXAS 78701
",30.2666134814,-97.7376681014
6048,"Flamingo Cantina",78701,"04/05/2011 07:00 AM +0000",100,"515 6TH ST
AUSTIN, TEXAS 78701
",30.2666134814,-97.7376681014
6049,"Flat Creek Estate",78654,"12/30/2008 08:00 AM +0000",100,"24912 SINGLETON BEND RD
MARBLE FALLS, TEXAS 78654
",30.4792311955,-98.0450833507
6050,"Flat Creek Estate",78654,"07/30/2009 07:00 AM +0000",97,"24912 SINGLETON BEND RD
MARBLE FALLS, TEXAS 78654
",30.4792311955,-98.0450833507
6051,"Flat Creek Estate",78654,"12/18/2009 08:00 AM +0000",100,"24912 SINGLETON BEND RD
MARBLE FALLS, TEXAS 78654
",30.4792311955,-98.0450833507
6052,"Flat Creek Estate",78654,"06/11/2010 07:00 AM +0000",86,"24912 SINGLETON BEND RD
MARBLE FALLS, TEXAS 78654
",30.4792311955,-98.0450833507
6053,"Flat Creek Estate",78654,"01/11/2011 08:00 AM +0000",96,"24912 SINGLETON BEND RD
MARBLE FALLS, TEXAS 78654
",30.4792311955,-98.0450833507
6054,"Flat Creek Estate",78654,"07/05/2011 07:00 AM +0000",96,"24912 SINGLETON BEND RD
MARBLE FALLS, TEXAS 78654
",30.4792311955,-98.0450833507
6055,"Flea Market # L (Snow Cones)",78754,"03/21/2009 07:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6056,"Flea Market # L (Snow Cones)",78754,"09/12/2009 07:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6057,"Flea Market # L (Snow Cones)",78754,"04/05/2010 07:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6058,"Flea Market # L (Snow Cones)",78754,"09/11/2010 07:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6059,"Flea Market # L (Snow Cones)",78754,"03/12/2011 08:00 AM +0000",94,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6060,"Flea Market # L (Snow Cones)",78754,"09/03/2011 07:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6061,"Flea Market #A",78754,"03/14/2009 07:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6062,"Flea Market #A",78754,"09/11/2009 07:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6063,"Flea Market #A",78754,"02/27/2010 08:00 AM +0000",95,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6064,"Flea Market #A",78754,"09/11/2010 07:00 AM +0000",91,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6065,"Flea Market #A",78754,"03/12/2011 08:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6066,"Flea Market #A",78754,"09/03/2011 07:00 AM +0000",89,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6067,"Flea Market #B",78754,"03/14/2009 07:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6068,"Flea Market #B",78754,"09/12/2009 07:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6069,"Flea Market #B",78754,"02/27/2010 08:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6070,"Flea Market #B",78754,"09/11/2010 07:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6071,"Flea Market #B",78754,"03/12/2011 08:00 AM +0000",94,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6072,"Flea Market #B",78754,"09/03/2011 07:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6073,"Flea Market #C",78754,"03/29/2009 07:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6074,"Flea Market #C",78754,"09/12/2009 07:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6075,"Flea Market #C",78754,"02/27/2010 08:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6076,"Flea Market #C",78754,"09/11/2010 07:00 AM +0000",94,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6077,"Flea Market #C",78754,"03/12/2011 08:00 AM +0000",94,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6078,"Flea Market #C",78754,"09/03/2011 07:00 AM +0000",94,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6079,"Flea Market #H",78754,"03/14/2009 07:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6080,"Flea Market #H",78754,"09/12/2009 07:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6081,"Flea Market #H",78754,"02/27/2010 08:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6082,"Flea Market #H",78754,"09/11/2010 07:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6083,"Flea Market #H",78754,"03/12/2011 08:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6084,"Flea Market #H",78754,"09/03/2011 07:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6085,"Flea Market #I",78754,"03/29/2009 07:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6086,"Flea Market #I",78754,"09/12/2009 07:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6087,"Flea Market #I",78754,"02/27/2010 08:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6088,"Flea Market #I",78754,"09/11/2010 07:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6089,"Flea Market #I",78754,"03/12/2011 08:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6090,"Flea Market #I",78754,"09/03/2011 07:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6091,"Flea Market #IC-1",78754,"03/29/2009 07:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6092,"Flea Market #IC-1",78754,"09/12/2009 07:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6093,"Flea Market #IC-1",78754,"02/27/2010 08:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6094,"Flea Market #IC-1",78754,"09/11/2010 07:00 AM +0000",96,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6095,"Flea Market #IC-1",78754,"03/12/2011 08:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6096,"Flea Market #J",78754,"03/29/2009 07:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6097,"Flea Market #J",78754,"09/12/2009 07:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6098,"Flea Market #J",78754,"02/27/2010 08:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6099,"Flea Market #J",78754,"09/11/2010 07:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6100,"Flea Market #J",78754,"03/12/2011 08:00 AM +0000",94,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6101,"Flea Market #J",78754,"09/03/2011 07:00 AM +0000",92,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6102,"Flea Market #K (Corn Stand)",78754,"03/14/2009 07:00 AM +0000",97,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
6103,"Flea Market #K (Corn Stand)",78754,"09/11/2009 07:00 AM +0000",100,"9500 US 290 HWY
AUSTIN, TEXAS 78754
",30.3540167614,-97.6443365859
